Role,Index,Pose Index,Visible,Activity Miner Focus,Fav,Structure,Title,Radial Plot,Ref,Protein,MW,#Atoms,SlogP,TPSA,Flexibility,#RB,Rof5,Filename,Tags,Confs,Conf Energy,Poses,Notes,Activity (Primary),LE (Primary),LipE (Primary),LF Rank Score,LF dG,LF VSscore,LF LE,IDNUMBER,Chemical_Name,CAS,PriceCoeff,Description,FSP3,clogP,H-acceptors,H-donors,RotBonds,HAC,Collection,PPDS,LCTNUMBER
LC_Fsp3-enriched_Screening_Compound_Library,57801,1,FALSE,,FALSE,O=S(=O)(N1CCC[C@@H](Oc2nc(cc(n2)C)C)C1)c3cc4CCC(=O)N5c4c(CC5)c3,F6480-3447_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,442.5,31,2.2,92.7,4.8,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.097,-10.298,-11.165,-0.332,F6480-3447,"6-({3-[(4,6-dimethylpyrimidin-2-yl)oxy]piperidin-1-yl}sulfonyl)-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-trien-11-one",2097916-23-7,1,solid,0.5,2.82,6,0,4,31,General,,LCT11082
LC_Fsp3-enriched_Screening_Compound_Library,58047,1,FALSE,,FALSE,O=S(=O)(N1CCC[C@@H](Oc2ccnc(n2)C)C1)c3cc4CCC(=O)N5c4c(CC5)c3,F6480-6903_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,428.5,30,1.9,92.7,4.8,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.404,-9.67,-10.568,-0.322,F6480-6903,"6-({3-[(2-methylpyrimidin-4-yl)oxy]piperidin-1-yl}sulfonyl)-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-trien-11-one",2034333-49-6,1,solid,0.48,2.32,6,0,4,30,General,,LCT11179
LC_Fsp3-enriched_Screening_Compound_Library,60786,1,FALSE,,FALSE,O=C(N1CCC[C@@H](C1)Cc2nc(no2)-c3ccccc3C)CSC4CCCC4,F6497-0913_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,399.6,28,3.9,59.2,6.7,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.942,-9.953,-10.408,-0.355,F6497-0913,"2-(cyclopentylsulfanyl)-1-(3-{[3-(2-methylphenyl)-1,2,4-oxadiazol-5-yl]methyl}piperidin-1-yl)ethan-1-one",1705439-25-3,1.5,oil,0.59,3.83,4,0,7,28,Advanced,,LCT11234
LC_Fsp3-enriched_Screening_Compound_Library,60820,1,FALSE,,FALSE,O=S(=O)(N1CCC[C@H](C1)Cc2nc(no2)-c3ccccc3C)c4c(nn(c4C)CC)C,F6497-1310_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,443.6,31,2.9,94.1,6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.016,-9.605,-10.214,-0.31,F6497-1310,"1-[(1-ethyl-3,5-dimethyl-1H-pyrazol-4-yl)sulfonyl]-3-{[3-(2-methylphenyl)-1,2,4-oxadiazol-5-yl]methyl}piperidine",1705208-73-6,1,solid,0.5,3.23,6,0,6,31,General,,LCT11234
LC_Fsp3-enriched_Screening_Compound_Library,62423,1,FALSE,,FALSE,O=S(=O)(N1CCOCC1)c2ccc(C(=O)NCc3nc(C4CCCCC4)cs3)cc2,F6512-1771_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,449.6,30,3.1,88.6,6.2,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.161,-10.131,-10.252,-0.338,F6512-1771,"N-[(4-cyclohexyl-1,3-thiazol-2-yl)methyl]-4-(morpholine-4-sulfonyl)benzamide",2034400-20-7,1,solid,0.52,3.29,5,1,6,30,General,,LCT11555
LC_Fsp3-enriched_Screening_Compound_Library,62448,1,FALSE,,FALSE,O=C(NCc1nc(C2CCCCC2)cs1)C3(CCOCC3)c4ccccc4,F6512-1834_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,384.5,27,4.6,51.2,5.1,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.752,-9.518,-10.215,-0.353,F6512-1834,"N-[(4-cyclohexyl-1,3-thiazol-2-yl)methyl]-4-phenyloxane-4-carboxamide",2034541-57-4,1.5,solid,0.55,3.3,3,1,5,27,Advanced,,LCT11555
LC_Fsp3-enriched_Screening_Compound_Library,62468,1,FALSE,,FALSE,O=S(=O)(NCc1nc(C2CCCCC2)cs1)c3ccc4c(OCCO4)c3,F6512-2008_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,394.5,26,3.4,77.5,4.9,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.097,-11.011,-10.887,-0.424,F6512-2008,"N-[(4-cyclohexyl-1,3-thiazol-2-yl)methyl]-2,3-dihydro-1,4-benzodioxine-6-sulfonamide",2034541-75-6,1,solid,0.5,3.9,5,1,5,26,General,+,LCT11555
LC_Fsp3-enriched_Screening_Compound_Library,62477,1,FALSE,,FALSE,O=S(=O)(NCc1nc(C2CCCCC2)cs1)c3cc4CCC(=O)N5c4c(CC5)c3,F6512-2102_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,431.6,29,3.5,79.4,4.8,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.566,-10.599,-10.894,-0.365,F6512-2102,"N-[(4-cyclohexyl-1,3-thiazol-2-yl)methyl]-11-oxo-1-azatricyclo[6.3.1.0^{4,12}]dodeca-4(12),5,7-triene-6-sulfonamide",2034335-96-9,1,solid,0.52,3.01,4,1,5,29,General,,LCT11555
LC_Fsp3-enriched_Screening_Compound_Library,63566,1,FALSE,,FALSE,O=C(NCc1cncc(-c2cccs2)c1)C34CC5CC(C3)CC(C4)C5,F6515-4354_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,352.5,25,4.6,42,4.9,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.243,-9.877,-10.35,-0.395,F6515-4354,N-{[5-(thiophen-2-yl)pyridin-3-yl]methyl}adamantane-1-carboxamide,2034491-85-3,1.5,solid,0.52,3.9,2,2,4,25,Advanced,+,LCT01461
LC_Fsp3-enriched_Screening_Compound_Library,63588,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)C(=O)NC[C@H](O)c2ccc(s2)-c3ccco3)C,F6517-1710_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,398.5,26,1.6,99.8,7.1,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.637,-10.028,-10.868,-0.386,F6517-1710,N-{2-[5-(furan-2-yl)thiophen-2-yl]-2-hydroxyethyl}-1-methanesulfonylpiperidine-4-carboxamide,2309345-13-7,1,solid,0.47,0.55,5,2,6,26,General,,
LC_Fsp3-enriched_Screening_Compound_Library,63595,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)C(=O)NC[C@H](O)c2cc(-c3ccco3)cs2)C,F6517-3256_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,398.5,26,1.6,99.8,7.1,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.639,-9.494,-10.428,-0.365,F6517-3256,N-{2-[4-(furan-2-yl)thiophen-2-yl]-2-hydroxyethyl}-1-methanesulfonylpiperidine-4-carboxamide,2380041-49-4,1,solid,0.47,0.34,5,2,6,26,General,,
LC_Fsp3-enriched_Screening_Compound_Library,63731,1,FALSE,,FALSE,O[C@@H](c1ccc(s1)C2(CCCC2)CNC(=O)c3cccc(N(C)C)c3)C,F6521-1618_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,372.5,26,4.5,52.6,5.1,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.943,-10.488,-10.915,-0.403,F6521-1618,3-(dimethylamino)-N-({1-[5-(1-hydroxyethyl)thiophen-2-yl]cyclopentyl}methyl)benzamide,2034568-64-2,1.5,oil,0.48,3.79,3,3,6,26,Advanced,,LCT03878
LC_Fsp3-enriched_Screening_Compound_Library,63763,1,FALSE,,FALSE,O[C@@H](c1ccc(s1)C2(CCCC2)CNC(=O)CCc3ccc(S(=O)(=O)C)cc3)C,F6521-1764_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,435.6,29,4.1,83.5,8.6,9,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.872,-11.555,-11.885,-0.398,F6521-1764,N-({1-[5-(1-hydroxyethyl)thiophen-2-yl]cyclopentyl}methyl)-3-(4-methanesulfonylphenyl)propanamide,2034569-19-0,1,oil,0.5,1.94,4,2,8,29,General,,LCT03878
LC_Fsp3-enriched_Screening_Compound_Library,63786,1,FALSE,,FALSE,O[C@@H](c1ccc(s1)C2(CNS(=O)(=O)c3cn(C(C)C)cn3)CCCC2)C,F6521-1895_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,397.5,26,3.7,84.2,7.1,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.251,-10.43,-10.498,-0.401,F6521-1895,N-({1-[5-(1-hydroxyethyl)thiophen-2-yl]cyclopentyl}methyl)-1-(propan-2-yl)-1H-imidazole-4-sulfonamide,2034344-13-1,1.5,solid,0.61,3.39,4,3,7,26,Advanced,,LCT03878
LC_Fsp3-enriched_Screening_Compound_Library,63803,1,FALSE,,FALSE,O[C@@H](c1ccc(s1)C2(CCCC2)CNC(=O)Nc3ccc4c(OCO4)c3)C,F6521-2039_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,388.5,27,4.5,79.8,5.6,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.783,-9.526,-10.266,-0.353,F6521-2039,"1-(2H-1,3-benzodioxol-5-yl)-3-({1-[5-(1-hydroxyethyl)thiophen-2-yl]cyclopentyl}methyl)urea",2034550-08-6,1,solid,0.45,3.76,4,3,5,27,General,+,LCT03878
LC_Fsp3-enriched_Screening_Compound_Library,63857,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)C(=O)NC[C@H](O)c2csc3ccccc32)C,F6521-4282_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,382.5,25,2.1,86.7,7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.083,-9.477,-10.215,-0.379,F6521-4282,N-[2-(1-benzothiophen-3-yl)-2-hydroxyethyl]-1-methanesulfonylpiperidine-4-carboxamide,2326385-48-0,1,solid,0.47,0.45,4,2,5,25,General,,LCT00381
LC_Fsp3-enriched_Screening_Compound_Library,64585,1,FALSE,,FALSE,O=C(NC1CCN(CC1)c2c3c(nc(n2)C)CCCC3)c4c(nc(s4)-n5cccc5)C,F6523-0781_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,436.6,31,3.6,75.9,3.2,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.987,-9.55,-10.293,-0.308,F6523-0781,"4-methyl-N-[1-(2-methyl-5,6,7,8-tetrahydroquinazolin-4-yl)piperidin-4-yl]-2-(1H-pyrrol-1-yl)-1,3-thiazole-5-carboxamide",2034346-82-0,1.5,solid,0.48,3.52,4,2,4,31,Advanced,,LCT11851
LC_Fsp3-enriched_Screening_Compound_Library,64654,1,FALSE,,FALSE,Clc1ccc(S(=O)(=O)NC2CCN(CC2)c3c4c(nc(n3)C)CCCC4)s1,F6523-0858_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,427,27,3.4,75.2,4.2,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.285,-10.081,-9.799,-0.373,F6523-0858,"5-chloro-N-[1-(2-methyl-5,6,7,8-tetrahydroquinazolin-4-yl)piperidin-4-yl]thiophene-2-sulfonamide",2034596-48-8,1.5,solid,0.56,3.73,4,2,4,27,Advanced,,LCT11851
LC_Fsp3-enriched_Screening_Compound_Library,67211,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)CNC(=O)C(=O)Nc2ccccc2SC)N(C)C,F6539-2484_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,414.5,27,1,98.8,6.5,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.237,-9.471,-9.784,-0.351,F6539-2484,N-{[1-(dimethylsulfamoyl)piperidin-4-yl]methyl}-N'-[2-(methylsulfanyl)phenyl]ethanediamide,2034282-64-7,1,solid,0.53,-0.01,4,2,7,27,General,,LCT12885
LC_Fsp3-enriched_Screening_Compound_Library,70413,1,FALSE,,FALSE,O=S(=O)(NC1CCN(CC1)c2cnsn2)c3ccc4c(OCCO4)c3,F6549-2006_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,382.5,25,1.3,93.6,4.2,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.733,-9.747,-9.97,-0.39,F6549-2006,"N-[1-(1,2,5-thiadiazol-3-yl)piperidin-4-yl]-2,3-dihydro-1,4-benzodioxine-6-sulfonamide",2034519-62-3,1,solid,0.47,1.81,6,2,4,25,General,,LCT12244
LC_Fsp3-enriched_Screening_Compound_Library,72967,1,FALSE,,FALSE,Clc1cc(Cl)ccc1C(=O)NCC2([NH+]3CCOCC3)CCSCC2,F6556-1147_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,390.3,24,3.4,42.8,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-7.955,-10.004,-10.205,-0.417,F6556-1147,"2,4-dichloro-N-{[4-(morpholin-4-yl)thian-4-yl]methyl}benzamide",2380095-99-6,1,solid,0.59,2.71,2,2,4,24,General,,
LC_Fsp3-enriched_Screening_Compound_Library,72970,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCOCC2)CCSCC1)c3cc4cccc(OC)c4o3,F6556-1149_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,391.5,27,2.2,65.1,4.8,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.58,-9.432,-10.246,-0.349,F6556-1149,7-methoxy-N-{[4-(morpholin-4-yl)thian-4-yl]methyl}-1-benzofuran-2-carboxamide,2380174-92-3,1.5,solid,0.55,2.53,4,2,5,27,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,72983,1,FALSE,,FALSE,Brc1cncc(C(=O)NCC2([NH+]3CCOCC3)CCSCC2)c1,F6556-1166_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,401.3,23,2.2,55.7,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.527,-9.444,-9.832,-0.411,F6556-1166,5-bromo-N-{[4-(morpholin-4-yl)thian-4-yl]methyl}pyridine-3-carboxamide,2380167-54-2,1.5,solid,0.62,2.03,3,3,4,23,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,72986,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCOCC2)CCSCC1)c3csc(n3)-c4ccccc4,F6556-1169_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,404.6,27,3.1,55.7,4.3,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.175,-9.732,-10.254,-0.36,F6556-1169,"N-{[4-(morpholin-4-yl)thian-4-yl]methyl}-2-phenyl-1,3-thiazole-4-carboxamide",2380068-27-7,1,solid,0.5,3.39,3,2,5,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73141,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCOCC2)CCSCC1)C(=O)Nc3cccc(SC)c3,F6556-1429_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,410.6,27,2.1,71.9,5.6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.578,-9.927,-10.291,-0.368,F6556-1429,N'-[3-(methylsulfanyl)phenyl]-N-{[4-(morpholin-4-yl)thian-4-yl]methyl}ethanediamide,2380189-52-4,1,solid,0.58,1.62,3,3,6,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73146,1,FALSE,,FALSE,Clc1c(F)ccc(NC(=O)C(=O)NCC2([NH+]3CCOCC3)CCSCC2)c1,F6556-1436_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,416.9,27,2.4,71.9,4.6,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.442,-10.439,-10.79,-0.387,F6556-1436,N'-(3-chloro-4-fluorophenyl)-N-{[4-(morpholin-4-yl)thian-4-yl]methyl}ethanediamide,2380186-80-9,1,solid,0.56,1.92,3,3,5,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73161,1,FALSE,,FALSE,O=C1CCCN1c2cccc(NC(=O)C(=O)NCC3([NH+]4CCOCC4)CCSCC3)c2,F6556-1459_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,447.6,31,1.5,92.2,5.1,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.163,-10.085,-10.977,-0.325,F6556-1459,N'-{[4-(morpholin-4-yl)thian-4-yl]methyl}-N-[3-(2-oxopyrrolidin-1-yl)phenyl]ethanediamide,2380185-15-7,1,solid,0.59,1.02,4,3,6,31,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73196,1,FALSE,,FALSE,Clc1c(Cl)ccc(NC(=O)NCC2([NH+]3CCOCC3)CCSCC2)c1,F6556-1512_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,405.4,25,3.8,54.8,4.8,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.825,-9.827,-10.208,-0.393,F6556-1512,"1-(3,4-dichlorophenyl)-3-{[4-(morpholin-4-yl)thian-4-yl]methyl}urea",2380095-88-3,1,solid,0.59,3.74,2,3,4,25,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73262,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCSCC2)CCOCC1)c3ccc4c(scn4)c3,F6556-2120_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,378.5,25,2.6,55.7,4.3,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.599,-9.781,-10.141,-0.391,F6556-2120,"N-{[4-(thiomorpholin-4-yl)oxan-4-yl]methyl}-1,3-benzothiazole-6-carboxamide",2415468-90-3,1,solid,0.56,2.02,3,2,4,25,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73316,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCSCC2)CCOCC1)c3csc(n3)-c4ccccc4,F6556-2180_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,404.6,27,3.1,55.7,4.3,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.217,-10.631,-11.034,-0.394,F6556-2180,"2-phenyl-N-{[4-(thiomorpholin-4-yl)oxan-4-yl]methyl}-1,3-thiazole-4-carboxamide",2415543-21-2,1,solid,0.5,3.08,3,2,5,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73441,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCSCC2)CCOCC1)C(=O)NCc3cccs3,F6556-2407_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,384.5,25,1.1,71.9,6.3,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.343,-9.708,-10.086,-0.388,F6556-2407,N'-{[4-(thiomorpholin-4-yl)oxan-4-yl]methyl}-N-[(thiophen-2-yl)methyl]ethanediamide,2415462-91-6,1,solid,0.65,0.63,3,3,6,25,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73465,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCSCC2)CCOCC1)C(=O)NCc3ccc4c(OCO4)c3,F6556-2451_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,422.5,29,0.7,90.3,6.3,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.435,-9.427,-10.208,-0.325,F6556-2451,"N-[(2H-1,3-benzodioxol-5-yl)methyl]-N'-{[4-(thiomorpholin-4-yl)oxan-4-yl]methyl}ethanediamide",2415563-60-7,1,solid,0.6,0.95,5,3,6,29,General,,
LC_Fsp3-enriched_Screening_Compound_Library,73508,1,FALSE,,FALSE,O=C(NCC1([NH+]2CCSCC2)CCOCC1)NCc3ccc(OC)c(OC)c3,F6556-2525_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,410.6,28,2.1,73.3,7.6,9,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.735,-9.81,-10.549,-0.35,F6556-2525,"1-[(3,4-dimethoxyphenyl)methyl]-3-{[4-(thiomorpholin-4-yl)oxan-4-yl]methyl}urea",2415491-40-4,1,solid,0.65,1.58,4,3,7,28,General,,
LC_Fsp3-enriched_Screening_Compound_Library,75753,1,FALSE,,FALSE,Clc1ccccc1CS(=O)(=O)NCc2nc(no2)C3CCSCC3,F6559-2145_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,387.9,24,2.4,85.1,5.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.177,-10.245,-10.208,-0.427,F6559-2145,"1-(2-chlorophenyl)-N-{[3-(thian-4-yl)-1,2,4-oxadiazol-5-yl]methyl}methanesulfonamide",2034293-43-9,1.5,solid,0.47,1.6,5,1,6,24,Advanced,+,LCT12400
LC_Fsp3-enriched_Screening_Compound_Library,76196,1,FALSE,,FALSE,O=S1(=O)CC[C@@H]([NH+]2CCC(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)CC2)C1,F6559-3914_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,441.6,29,2.7,84.8,4.9,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.01,-10.049,-10.752,-0.347,F6559-3914,"4-cyclohexyl-N-[1-(1,1-dioxo-1lambda6-thiolan-3-yl)piperidin-4-yl]benzene-1-sulfonamide",2034308-42-2,1.5,solid,0.71,2,4,2,5,29,Advanced,,LCT12525
LC_Fsp3-enriched_Screening_Compound_Library,77715,1,FALSE,,FALSE,O=S(=O)(C1CCN(CC1)C(=O)Nc2nc3c(s2)CCCC3)Cc4ccccc4,F6561-5568_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,419.6,28,3.6,79.4,5.2,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.791,-9.751,-10.876,-0.348,F6561-5568,"4-phenylmethanesulfonyl-N-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)piperidine-1-carboxamide",2034467-48-4,1,solid,0.5,1.76,4,1,5,28,General,,LCT10609
LC_Fsp3-enriched_Screening_Compound_Library,78489,1,FALSE,,FALSE,O=S(=O)(N)c1ccc(CCNC(=O)C2CCN(CC2)c3ccc(nn3)C4CC4)cc1,F6564-4569_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,429.5,30,1.6,118.3,6.7,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,5,,No Primary Activity Set,Invalid,Invalid,-9.883,-10.209,-10.519,-0.34,F6564-4569,1-(6-cyclopropylpyridazin-3-yl)-N-[2-(4-sulfamoylphenyl)ethyl]piperidine-4-carboxamide,2097914-30-0,1,solid,0.48,-0.12,5,3,7,30,General,,LCT12858
LC_Fsp3-enriched_Screening_Compound_Library,79032,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)C(=O)NC[C@@H]([NH+](C)C)c2csc3ccccc32)C,F6571-0160_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,410.6,27,2.3,70.9,7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.41,-10.208,-10.665,-0.378,F6571-0160,N-[2-(1-benzothiophen-3-yl)-2-(dimethylamino)ethyl]-1-methanesulfonylpiperidine-4-carboxamide,2034569-33-8,1,solid,0.53,1.49,3,2,6,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,79379,1,FALSE,,FALSE,OCCOC1(CCCC1)CNC(=O)C(=O)Nc2ccc(C(C)C)cc2,F6571-2587_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,348.4,25,2.6,87.7,8,9,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,5,,No Primary Activity Set,Invalid,Invalid,-9.332,-9.562,-10.079,-0.382,F6571-2587,N-{[1-(2-hydroxyethoxy)cyclopentyl]methyl}-N'-[4-(propan-2-yl)phenyl]ethanediamide,2177365-62-5,1,solid,0.58,2.51,4,3,8,25,General,,
LC_Fsp3-enriched_Screening_Compound_Library,79382,1,FALSE,,FALSE,Clc1cc(NC(=O)C(=O)NCC2(OCCO)CCCC2)ccc1C,F6571-2602_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,354.8,24,2.4,87.7,7,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.947,-9.8,-10.068,-0.408,F6571-2602,N'-(3-chloro-4-methylphenyl)-N-{[1-(2-hydroxyethoxy)cyclopentyl]methyl}ethanediamide,2176270-58-7,1,solid,0.53,2.29,4,3,7,24,General,,
LC_Fsp3-enriched_Screening_Compound_Library,79873,1,FALSE,,FALSE,OC1(CSCCSC1)CNC(=O)c2cc(nn2C)-c3c(OC)ccc(OC)c3,F6571-6320_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,423.5,28,2.4,85.6,6.3,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.442,-10.222,-10.733,-0.365,F6571-6320,"3-(2,5-dimethoxyphenyl)-N-[(6-hydroxy-1,4-dithiepan-6-yl)methyl]-1-methyl-1H-pyrazole-5-carboxamide",2415630-04-3,1,solid,0.47,1.75,5,2,6,28,General,+,
